id,name,altname,label,date,middletime,jd,alpha,value,value_err,reference,obsmode,filter,weighted_mean,N,exptime,comment,airmass
3200,Phaethon,1983 TB,Phaethon,2004-12-14,21:27:00,2453354.394,23,0.43,0.088,2006A&A...455..371F,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2016-09-15,11:11:06,2457646.966,106.5,51.8,2,2018NatCo...9.2486I,pol,Rc,0,1,,,5
3200,Phaethon,1983 TB,Phaethon,2016-09-15,11:19:42,2457646.972,106.5,47.6,2.1,2018NatCo...9.2486I,pol,Rc,0,1,,,5
3200,Phaethon,1983 TB,Phaethon,2016-09-15,11:28:16,2457646.978,106.5,47.7,2.1,2018NatCo...9.2486I,pol,Rc,0,1,,,6
3200,Phaethon,1983 TB,Phaethon,2016-09-15,11:36:52,2457646.984,106.5,53.6,2.4,2018NatCo...9.2486I,pol,Rc,0,1,,,6
3200,Phaethon,1983 TB,Phaethon,2016-09-17,15:31:57,2457649.147,101.3,52.2,2.5,2018NatCo...9.2486I,pol,Rc,0,1,,,5
3200,Phaethon,1983 TB,Phaethon,2016-09-17,15:45:09,2457649.156,101.3,42,2.1,2018NatCo...9.2486I,pol,Rc,0,1,,,5
3200,Phaethon,1983 TB,Phaethon,2016-09-17,15:57:44,2457649.165,101.3,51.5,2,2018NatCo...9.2486I,pol,Rc,0,1,,,4
3200,Phaethon,1983 TB,Phaethon,2016-09-17,16:10:19,2457649.174,101.3,48,1.8,2018NatCo...9.2486I,pol,Rc,0,1,,,4
3200,Phaethon,1983 TB,Phaethon,2016-09-17,18:16:50,2457649.262,101.3,43,3.7,2018NatCo...9.2486I,pol,Rc,0,1,,,2
3200,Phaethon,1983 TB,Phaethon,2016-09-17,18:25:24,2457649.268,101.3,50.6,2,2018NatCo...9.2486I,pol,Rc,0,1,,,2
3200,Phaethon,1983 TB,Phaethon,2016-09-17,18:34:00,2457649.274,101.3,48.4,1.3,2018NatCo...9.2486I,pol,Rc,0,1,,,2
3200,Phaethon,1983 TB,Phaethon,2016-09-24,14:00:17,2457656.084,85.4,35,0.5,2018NatCo...9.2486I,pol,Rc,0,1,,weather?,2
3200,Phaethon,1983 TB,Phaethon,2016-09-24,14:53:34,2457656.121,85.4,37.4,1.1,2018NatCo...9.2486I,pol,Rc,0,1,,,2
3200,Phaethon,1983 TB,Phaethon,2016-09-24,15:49:46,2457656.16,85.4,35.7,0.6,2018NatCo...9.2486I,pol,Rc,0,1,,weather?,2
3200,Phaethon,1983 TB,Phaethon,2016-10-04,15:43:13,2457666.155,63.4,20.8,0.2,2018NatCo...9.2486I,pol,Rc,0,1,,,1
3200,Phaethon,1983 TB,Phaethon,2016-10-04,15:49:50,2457666.16,63.4,20.1,0.5,2018NatCo...9.2486I,pol,Rc,0,1,,,1
3200,Phaethon,1983 TB,Phaethon,2016-10-04,15:56:25,2457666.164,63.4,18.9,1.5,2018NatCo...9.2486I,pol,Rc,0,1,,,2
3200,Phaethon,1983 TB,Phaethon,2016-10-04,16:19:45,2457666.18,63.4,20.2,0.3,2018NatCo...9.2486I,pol,Rc,0,1,,,2
3200,Phaethon,1983 TB,Phaethon,2016-10-04,16:32:58,2457666.19,63.4,18.3,1.3,2018NatCo...9.2486I,pol,Rc,0,1,,,2
3200,Phaethon,1983 TB,Phaethon,2016-10-04,16:44:28,2457666.198,63.4,20.5,0.2,2018NatCo...9.2486I,pol,Rc,0,1,,,2
3200,Phaethon,1983 TB,Phaethon,2016-10-07,11:20:09,2457668.972,57.7,15.8,0.5,2018NatCo...9.2486I,pol,Rc,0,1,,,1
3200,Phaethon,1983 TB,Phaethon,2016-10-07,11:24:44,2457668.976,57.7,15.4,0.3,2018NatCo...9.2486I,pol,Rc,0,1,,,1
3200,Phaethon,1983 TB,Phaethon,2016-10-07,11:29:19,2457668.979,57.7,16.2,0.3,2018NatCo...9.2486I,pol,Rc,0,1,,,1
3200,Phaethon,1983 TB,Phaethon,2016-10-07,11:33:58,2457668.982,57.7,15.9,0.2,2018NatCo...9.2486I,pol,Rc,0,1,,,1
3200,Phaethon,1983 TB,Phaethon,2016-10-07,11:38:33,2457668.985,57.7,17.3,0.7,2018NatCo...9.2486I,pol,Rc,0,1,,,1
3200,Phaethon,1983 TB,Phaethon,2016-10-07,11:43:09,2457668.988,57.7,16.7,0.9,2018NatCo...9.2486I,pol,Rc,0,1,,,1
3200,Phaethon,1983 TB,Phaethon,2016-10-07,11:47:54,2457668.992,57.7,18.9,2.8,2018NatCo...9.2486I,pol,Rc,0,1,,,1
3200,Phaethon,1983 TB,Phaethon,2016-10-07,18:49:02,2457669.284,57.7,15.6,0.4,2018NatCo...9.2486I,pol,Rc,0,1,,,2
3200,Phaethon,1983 TB,Phaethon,2016-10-07,18:55:38,2457669.289,57.7,15.1,0.4,2018NatCo...9.2486I,pol,Rc,0,1,,,2
3200,Phaethon,1983 TB,Phaethon,2016-10-07,19:02:13,2457669.293,57.7,15.5,0.4,2018NatCo...9.2486I,pol,Rc,0,1,,,2
3200,Phaethon,1983 TB,Phaethon,2016-10-07,19:09:30,2457669.298,57.7,16.1,0.4,2018NatCo...9.2486I,pol,Rc,0,1,,,2
3200,Phaethon,1983 TB,Phaethon,2016-10-07,19:16:06,2457669.303,57.7,15.8,0.3,2018NatCo...9.2486I,pol,Rc,0,1,,,2
3200,Phaethon,1983 TB,Phaethon,2016-11-07,10:27:41,2457699.936,33,3.1,0.8,2018NatCo...9.2486I,pol,Rc,0,1,,,1
3200,Phaethon,1983 TB,Phaethon,2016-11-07,10:36:17,2457699.942,33,4.4,1.3,2018NatCo...9.2486I,pol,Rc,0,1,,,1
3200,Phaethon,1983 TB,Phaethon,2016-11-07,10:44:53,2457699.948,33,9.6,4.5,2018NatCo...9.2486I,pol,Rc,0,1,,,1
3200,Phaethon,1983 TB,Phaethon,2016-11-07,12:39:49,2457700.028,33,5.4,1,2018NatCo...9.2486I,pol,Rc,0,1,,,1
3200,Phaethon,1983 TB,Phaethon,2016-11-07,12:54:49,2457700.038,33,2.2,1.5,2018NatCo...9.2486I,pol,Rc,0,1,,,1
3200,Phaethon,1983 TB,Phaethon,2017-12-09,12:29:13,2458097.02,19.31,-0.62,0.21,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,12:32:49,2458097.023,19.31,0.54,0.21,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,12:36:17,2458097.025,19.31,-0.28,0.21,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,12:39:36,2458097.028,19.31,0.41,0.21,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,12:42:54,2458097.03,19.3,-0.15,0.21,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,12:46:04,2458097.032,19.3,-0.16,0.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,12:49:06,2458097.034,19.3,-0.63,0.21,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,12:52:07,2458097.036,19.3,-0.29,0.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,12:55:17,2458097.038,19.3,0.13,0.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,12:58:19,2458097.04,19.3,-0.49,0.21,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:01:29,2458097.043,19.3,0.37,0.21,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:04:30,2458097.045,19.3,0.23,0.21,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:07:40,2458097.047,19.3,-2.03,0.21,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:10:42,2458097.049,19.3,0.65,0.21,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:13:52,2458097.051,19.29,0.11,0.21,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:16:53,2458097.053,19.29,-0.46,0.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:20:03,2458097.056,19.29,0.29,0.21,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:23:05,2458097.058,19.29,-0.38,0.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:26:15,2458097.06,19.29,-0.02,0.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:29:25,2458097.062,19.29,-0.59,0.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:32:44,2458097.064,19.29,0.41,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:36:20,2458097.067,19.29,-0.87,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:39:47,2458097.069,19.29,-0.62,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:43:14,2458097.072,19.29,0.11,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:46:24,2458097.074,19.28,0.2,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:49:35,2458097.076,19.28,-0.45,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:52:45,2458097.078,19.28,-0.91,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:55:55,2458097.08,19.28,-0.05,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,13:58:56,2458097.083,19.28,-0.59,0.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,14:02:06,2458097.085,19.28,-1.04,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,14:05:16,2458097.087,19.28,-0.29,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,14:08:26,2458097.089,19.28,-0.18,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,14:11:28,2458097.091,19.28,-0.48,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,14:14:38,2458097.093,19.27,-1.03,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,14:17:48,2458097.096,19.27,-0.74,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,14:21:07,2458097.098,19.27,-1.07,0.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,14:24:08,2458097.1,19.27,-0.13,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,14:27:27,2458097.102,19.27,-0.68,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,14:31:12,2458097.105,19.27,0.53,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,14:34:48,2458097.108,19.27,-0.25,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,14:38:06,2458097.11,19.27,-1.13,0.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,14:41:25,2458097.112,19.27,-1.05,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,14:44:35,2458097.114,19.27,-0.01,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,14:47:45,2458097.116,19.26,-1.03,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,14:50:47,2458097.119,19.26,0.44,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,14:54:48,2458097.121,19.26,-0.88,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,14:58:50,2458097.124,19.26,-0.78,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,15:01:52,2458097.126,19.26,0.08,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,15:05:02,2458097.128,19.26,-1.25,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,15:08:21,2458097.131,19.26,0.88,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,15:11:39,2458097.133,19.26,-0.21,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,15:14:41,2458097.135,19.26,0.09,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,15:17:51,2458097.137,19.25,-0.41,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,15:21:01,2458097.14,19.25,-0.41,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,15:24:11,2458097.142,19.25,-0.25,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,15:27:47,2458097.144,19.25,0.08,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,15:31:40,2458097.147,19.25,-0.06,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,15:35:16,2458097.149,19.25,-0.66,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,15:38:35,2458097.152,19.25,-0.58,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,15:41:54,2458097.154,19.25,0.17,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,15:45:04,2458097.156,19.25,0.19,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,15:48:14,2458097.158,19.25,0.38,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,15:51:33,2458097.161,19.24,-0.31,0.17,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,15:54:43,2458097.163,19.24,-1.35,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,15:57:53,2458097.165,19.24,0.21,0.17,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:01:03,2458097.167,19.24,-0.19,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:04:22,2458097.17,19.24,-0.55,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:07:32,2458097.172,19.24,-0.85,0.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:10:42,2458097.174,19.24,-1.67,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:14:00,2458097.176,19.24,0.47,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:17:19,2458097.179,19.24,0.73,0.17,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:20:29,2458097.181,19.24,-0.63,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:23:48,2458097.183,19.23,0.43,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:26:58,2458097.185,19.23,0.06,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:30:08,2458097.188,19.23,1.22,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:33:18,2458097.19,19.23,-0.88,0.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:36:28,2458097.192,19.23,-0.77,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:39:47,2458097.194,19.23,0.45,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:43:06,2458097.197,19.23,-0.13,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:46:16,2458097.199,19.23,0.71,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:49:26,2458097.201,19.23,-0.37,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:52:36,2458097.203,19.23,-1.52,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:55:55,2458097.205,19.22,-1.2,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,16:59:13,2458097.208,19.22,-0.17,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,17:02:24,2458097.21,19.22,-0.19,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,17:05:34,2458097.212,19.22,0.48,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,17:10:27,2458097.216,19.22,-0.79,0.2,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,17:15:04,2458097.219,19.22,-0.13,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,17:18:05,2458097.221,19.22,-0.41,0.23,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,17:24:08,2458097.225,19.22,-1.22,0.35,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,17:27:10,2458097.227,19.21,0.85,0.44,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-09,17:45:36,2458097.24,19.21,-1.3,0.44,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,10:59:22,2458097.958,19.12,-0.6,0.26,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,11:02:41,2458097.96,19.12,0.33,0.25,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,11:05:51,2458097.962,19.12,-0.08,0.25,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,11:09:01,2458097.965,19.12,-0.03,0.27,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,11:12:11,2458097.967,19.12,-0.13,0.27,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,11:15:12,2458097.969,19.12,0.27,0.23,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,11:18:23,2458097.971,19.12,-0.39,0.25,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,11:21:33,2458097.973,19.12,-0.32,0.21,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,11:24:34,2458097.975,19.12,-0.44,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,11:27:36,2458097.978,19.12,-0.22,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,11:30:46,2458097.98,19.12,-0.07,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,11:33:47,2458097.982,19.12,0.11,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,11:36:48,2458097.984,19.12,-0.01,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,11:39:59,2458097.986,19.12,-0.43,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,11:43:00,2458097.988,19.13,-0.49,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,11:48:02,2458097.992,19.13,-0.39,0.19,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,11:53:13,2458097.995,19.13,-0.21,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,11:56:24,2458097.998,19.13,-0.08,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,11:59:25,2458098,19.13,-0.29,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,12:02:35,2458098.002,19.13,-0.56,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,12:11:05,2458098.008,19.13,-0.26,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,12:14:32,2458098.01,19.13,-0.38,0.17,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,12:17:51,2458098.012,19.13,-0.08,0.17,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,12:20:52,2458098.014,19.13,-0.5,0.17,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,12:24:02,2458098.017,19.13,-0.43,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,12:27:12,2458098.019,19.13,-0.56,0.18,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,12:30:23,2458098.021,19.13,-0.23,0.17,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,12:33:24,2458098.023,19.13,-0.27,0.17,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,12:36:43,2458098.025,19.13,-0.54,0.17,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,12:39:53,2458098.028,19.13,0.03,0.17,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,12:43:12,2458098.03,19.13,-0.34,0.17,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,12:46:30,2458098.032,19.13,-0.23,0.17,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,12:49:40,2458098.034,19.14,-0.27,0.17,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,12:52:50,2458098.037,19.14,0.01,0.16,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,12:56:09,2458098.039,19.14,-0.03,0.16,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,12:59:19,2458098.041,19.14,-0.48,0.16,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,13:02:21,2458098.043,19.14,-0.12,0.16,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,13:05:22,2458098.045,19.14,-0.39,0.16,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,13:08:24,2458098.048,19.14,-0.04,0.16,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,13:11:42,2458098.05,19.14,-0.15,0.16,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,13:15:01,2458098.052,19.14,-0.36,0.15,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,13:18:11,2458098.054,19.14,-0.45,0.15,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,13:21:12,2458098.056,19.14,-0.1,0.15,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,13:24:23,2458098.059,19.14,-0.09,0.15,2018ApJ...864L..33S,pol,Rc,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-10,13:27:24,2458098.061,19.14,-0.26,0.15,2018ApJ...864L..33S,pol,Rc,0,1,,,
